year,age,age_start,age_width,sex,cod,px
1925,100+,100,5,female,Respiratory diseases,0.05970
1926,<1,0,1,female,Circulatory diseases,0.01308
1926,<1,0,1,female,Congenital anomalies,0.00516
1926,<1,0,1,female,Digestive diseases,0.03960
1926,<1,0,1,female,External,0.00769
1926,<1,0,1,female,Ill-defined,0.11458
1926,<1,0,1,female,Infections,0.19026
1926,<1,0,1,female,Neoplasms,0.00032
1926,<1,0,1,female,Other,0.35439
1926,<1,0,1,female,Perinatal conditions,0.11197
1926,<1,0,1,female,Respiratory diseases,0.16295
1926,1-4,1,4,female,Circulatory diseases,0.01770
1926,1-4,1,4,female,Congenital anomalies,0.00246
1926,1-4,1,4,female,Digestive diseases,0.03700
1926,1-4,1,4,female,External,0.04962
1926,1-4,1,4,female,Ill-defined,0.11591
1926,1-4,1,4,female,Infections,0.23738
1926,1-4,1,4,female,Neoplasms,0.00103
1926,1-4,1,4,female,Other,0.24087
1926,1-4,1,4,female,Perinatal conditions,0.00445
1926,1-4,1,4,female,Respiratory diseases,0.29359
1926,5-9,5,5,female,Circulatory diseases,0.04582
1926,5-9,5,5,female,Congenital anomalies,0.00108
1926,5-9,5,5,female,Digestive diseases,0.03693
1926,5-9,5,5,female,External,0.07143
1926,5-9,5,5,female,Ill-defined,0.07143
1926,5-9,5,5,female,Infections,0.32507
1926,5-9,5,5,female,Neoplasms,0.00377
1926,5-9,5,5,female,Other,0.30243
1926,5-9,5,5,female,Perinatal conditions,0.00081
1926,5-9,5,5,female,Respiratory diseases,0.14124
1926,10-14,10,5,female,Circulatory diseases,0.07339
1926,10-14,10,5,female,Congenital anomalies,0.00169
1926,10-14,10,5,female,Digestive diseases,0.03010
1926,10-14,10,5,female,External,0.05309
1926,10-14,10,5,female,Ill-defined,0.05851
1926,10-14,10,5,female,Infections,0.40582
1926,10-14,10,5,female,Neoplasms,0.00676
1926,10-14,10,5,female,Other,0.28576
1926,10-14,10,5,female,Perinatal conditions,0.00135
1926,10-14,10,5,female,Respiratory diseases,0.08353
1926,15-19,15,5,female,Circulatory diseases,0.04715
1926,15-19,15,5,female,Congenital anomalies,0.00107
1926,15-19,15,5,female,Digestive diseases,0.02190
1926,15-19,15,5,female,External,0.04675
1926,15-19,15,5,female,Ill-defined,0.06287
1926,15-19,15,5,female,Infections,0.53735
1926,15-19,15,5,female,Neoplasms,0.00376
1926,15-19,15,5,female,Other,0.20970
1926,15-19,15,5,female,Perinatal conditions,0.00054
1926,15-19,15,5,female,Respiratory diseases,0.06891
1926,20-24,20,5,female,Circulatory diseases,0.05567
1926,20-24,20,5,female,Congenital anomalies,0.00020
1926,20-24,20,5,female,Digestive diseases,0.01970
1926,20-24,20,5,female,External,0.05345
1926,20-24,20,5,female,Ill-defined,0.06092
1926,20-24,20,5,female,Infections,0.52485
1926,20-24,20,5,female,Neoplasms,0.00576
1926,20-24,20,5,female,Other,0.20893
1926,20-24,20,5,female,Perinatal conditions,0.00111
1926,20-24,20,5,female,Respiratory diseases,0.06941
1926,25-29,25,5,female,Circulatory diseases,0.07705
1926,25-29,25,5,female,Congenital anomalies,0.00107
1926,25-29,25,5,female,Digestive diseases,0.02479
1926,25-29,25,5,female,External,0.05579
1926,25-29,25,5,female,Ill-defined,0.05686
1926,25-29,25,5,female,Infections,0.46906
1926,25-29,25,5,female,Neoplasms,0.01176
1926,25-29,25,5,female,Other,0.23020
1926,25-29,25,5,female,Perinatal conditions,0.00107
1926,25-29,25,5,female,Respiratory diseases,0.07235
1926,30-34,30,5,female,Circulatory diseases,0.10074
1926,30-34,30,5,female,Congenital anomalies,0.00045
1926,30-34,30,5,female,Digestive diseases,0.03729
1926,30-34,30,5,female,External,0.05986
1926,30-34,30,5,female,Ill-defined,0.06525
1926,30-34,30,5,female,Infections,0.39398
1926,30-34,30,5,female,Neoplasms,0.03324
1926,30-34,30,5,female,Other,0.22900
1926,30-34,30,5,female,Perinatal conditions,0.00124
1926,30-34,30,5,female,Respiratory diseases,0.07895
1926,35-39,35,5,female,Circulatory diseases,0.12074
1926,35-39,35,5,female,Congenital anomalies,0.00044
1926,35-39,35,5,female,Digestive diseases,0.05106
1926,35-39,35,5,female,External,0.05829
1926,35-39,35,5,female,Ill-defined,0.06760
1926,35-39,35,5,female,Infections,0.32124
1926,35-39,35,5,female,Neoplasms,0.05851
1926,35-39,35,5,female,Other,0.23348
1926,35-39,35,5,female,Perinatal conditions,0.00099
1926,35-39,35,5,female,Respiratory diseases,0.08765
1926,40-44,40,5,female,Circulatory diseases,0.16585
1926,40-44,40,5,female,Congenital anomalies,0.00028
1926,40-44,40,5,female,Digestive diseases,0.06560
1926,40-44,40,5,female,External,0.06664
1926,40-44,40,5,female,Ill-defined,0.05888
1926,40-44,40,5,female,Infections,0.23769
1926,40-44,40,5,female,Neoplasms,0.09608
1926,40-44,40,5,female,Other,0.22066
1926,40-44,40,5,female,Perinatal conditions,0.00066
1926,40-44,40,5,female,Respiratory diseases,0.08766
1926,45-49,45,5,female,Circulatory diseases,0.20165
1926,45-49,45,5,female,Congenital anomalies,0.00008
1926,45-49,45,5,female,Digestive diseases,0.07270
1926,45-49,45,5,female,External,0.06651
1926,45-49,45,5,female,Ill-defined,0.06325
1926,45-49,45,5,female,Infections,0.16212
1926,45-49,45,5,female,Neoplasms,0.13481
1926,45-49,45,5,female,Other,0.21542
1926,45-49,45,5,female,Perinatal conditions,0.00024
1926,45-49,45,5,female,Respiratory diseases,0.08322
1926,50-54,50,5,female,Circulatory diseases,0.24888
1926,50-54,50,5,female,Congenital anomalies,0.00013
1926,50-54,50,5,female,Digestive diseases,0.07335
1926,50-54,50,5,female,External,0.05084
1926,50-54,50,5,female,Ill-defined,0.09288
1926,50-54,50,5,female,Infections,0.10860
1926,50-54,50,5,female,Neoplasms,0.13389
1926,50-54,50,5,female,Other,0.20626
1926,50-54,50,5,female,Perinatal conditions,0.00013
1926,50-54,50,5,female,Respiratory diseases,0.08505
1926,55-59,55,5,female,Circulatory diseases,0.28469
1926,55-59,55,5,female,Congenital anomalies,0.00006
1926,55-59,55,5,female,Digestive diseases,0.06363
1926,55-59,55,5,female,External,0.04318
1926,55-59,55,5,female,Ill-defined,0.09444
1926,55-59,55,5,female,Infections,0.07451
1926,55-59,55,5,female,Neoplasms,0.13407
1926,55-59,55,5,female,Other,0.20841
1926,55-59,55,5,female,Perinatal conditions,0.00006
1926,55-59,55,5,female,Respiratory diseases,0.09696
1926,60-64,60,5,female,Circulatory diseases,0.31803
1926,60-64,60,5,female,Congenital anomalies,0.00000
1926,60-64,60,5,female,Digestive diseases,0.05328
1926,60-64,60,5,female,External,0.03857
1926,60-64,60,5,female,Ill-defined,0.09684
1926,60-64,60,5,female,Infections,0.04708
1926,60-64,60,5,female,Neoplasms,0.12036
1926,60-64,60,5,female,Other,0.21041
1926,60-64,60,5,female,Perinatal conditions,0.00013
1926,60-64,60,5,female,Respiratory diseases,0.11529
1926,65-69,65,5,female,Circulatory diseases,0.35254
1926,65-69,65,5,female,Congenital anomalies,0.00003
1926,65-69,65,5,female,Digestive diseases,0.04272
1926,65-69,65,5,female,External,0.02870
1926,65-69,65,5,female,Ill-defined,0.13436
1926,65-69,65,5,female,Infections,0.02791
1926,65-69,65,5,female,Neoplasms,0.09860
1926,65-69,65,5,female,Other,0.18223
1926,65-69,65,5,female,Perinatal conditions,0.00020
1926,65-69,65,5,female,Respiratory diseases,0.13271
1926,70-74,70,5,female,Circulatory diseases,0.35326
1926,70-74,70,5,female,Congenital anomalies,0.00003
1926,70-74,70,5,female,Digestive diseases,0.03183
1926,70-74,70,5,female,External,0.02049
1926,70-74,70,5,female,Ill-defined,0.17412
1926,70-74,70,5,female,Infections,0.01750
1926,70-74,70,5,female,Neoplasms,0.07053
1926,70-74,70,5,female,Other,0.17442
1926,70-74,70,5,female,Perinatal conditions,0.00008
1926,70-74,70,5,female,Respiratory diseases,0.15773
1926,75-79,75,5,female,Circulatory diseases,0.31633
1926,75-79,75,5,female,Congenital anomalies,0.00002
1926,75-79,75,5,female,Digestive diseases,0.02349
1926,75-79,75,5,female,External,0.01675
1926,75-79,75,5,female,Ill-defined,0.25620
1926,75-79,75,5,female,Infections,0.01087
1926,75-79,75,5,female,Neoplasms,0.04513
1926,75-79,75,5,female,Other,0.16553
1926,75-79,75,5,female,Perinatal conditions,0.00007
1926,75-79,75,5,female,Respiratory diseases,0.16560
1926,80-84,80,5,female,Circulatory diseases,0.25234
1926,80-84,80,5,female,Congenital anomalies,0.00000
1926,80-84,80,5,female,Digestive diseases,0.01307
1926,80-84,80,5,female,External,0.01156
1926,80-84,80,5,female,Ill-defined,0.38060
1926,80-84,80,5,female,Infections,0.00601
1926,80-84,80,5,female,Neoplasms,0.02629
1926,80-84,80,5,female,Other,0.14419
1926,80-84,80,5,female,Perinatal conditions,0.00003
1926,80-84,80,5,female,Respiratory diseases,0.16593
1926,85-89,85,5,female,Circulatory diseases,0.20908
1926,85-89,85,5,female,Congenital anomalies,0.00000
1926,85-89,85,5,female,Digestive diseases,0.01131
1926,85-89,85,5,female,External,0.00999
1926,85-89,85,5,female,Ill-defined,0.46573
1926,85-89,85,5,female,Infections,0.00486
1926,85-89,85,5,female,Neoplasms,0.01702
1926,85-89,85,5,female,Other,0.13969
1926,85-89,85,5,female,Perinatal conditions,0.00000
1926,85-89,85,5,female,Respiratory diseases,0.14233
1926,90-94,90,5,female,Circulatory diseases,0.16220
1926,90-94,90,5,female,Congenital anomalies,0.00000
1926,90-94,90,5,female,Digestive diseases,0.00993
1926,90-94,90,5,female,External,0.00836
1926,90-94,90,5,female,Ill-defined,0.55906
1926,90-94,90,5,female,Infections,0.00366
1926,90-94,90,5,female,Neoplasms,0.00976
1926,90-94,90,5,female,Other,0.12840
1926,90-94,90,5,female,Perinatal conditions,0.00000
1926,90-94,90,5,female,Respiratory diseases,0.11864
1926,95-99,95,5,female,Circulatory diseases,0.14027
1926,95-99,95,5,female,Congenital anomalies,0.00000
1926,95-99,95,5,female,Digestive diseases,0.00792
1926,95-99,95,5,female,External,0.00679
1926,95-99,95,5,female,Ill-defined,0.60633
1926,95-99,95,5,female,Infections,0.00339
1926,95-99,95,5,female,Neoplasms,0.00905
1926,95-99,95,5,female,Other,0.12443
1926,95-99,95,5,female,Perinatal conditions,0.00000
1926,95-99,95,5,female,Respiratory diseases,0.10181
1926,100+,100,5,female,Circulatory diseases,0.10667
1926,100+,100,5,female,Congenital anomalies,0.00000
1926,100+,100,5,female,Digestive diseases,0.00000
1926,100+,100,5,female,External,0.00000
1926,100+,100,5,female,Ill-defined,0.69333
1926,100+,100,5,female,Infections,0.00000
1926,100+,100,5,female,Neoplasms,0.02667
1926,100+,100,5,female,Other,0.12000
1926,100+,100,5,female,Perinatal conditions,0.00000
1926,100+,100,5,female,Respiratory diseases,0.05333
1927,<1,0,1,female,Circulatory diseases,0.00930
1927,<1,0,1,female,Congenital anomalies,0.00455
1927,<1,0,1,female,Digestive diseases,0.03575
1927,<1,0,1,female,External,0.00854
1927,<1,0,1,female,Ill-defined,0.05994
1927,<1,0,1,female,Infections,0.18104
1927,<1,0,1,female,Neoplasms,0.00042
1927,<1,0,1,female,Other,0.35204
1927,<1,0,1,female,Perinatal conditions,0.13283
1927,<1,0,1,female,Respiratory diseases,0.21560
1927,1-4,1,4,female,Circulatory diseases,0.01387
1927,1-4,1,4,female,Congenital anomalies,0.00322
1927,1-4,1,4,female,Digestive diseases,0.03169
1927,1-4,1,4,female,External,0.05478
1927,1-4,1,4,female,Ill-defined,0.10177
1927,1-4,1,4,female,Infections,0.26083
1927,1-4,1,4,female,Neoplasms,0.00143
1927,1-4,1,4,female,Other,0.19021
1927,1-4,1,4,female,Perinatal conditions,0.00403
1927,1-4,1,4,female,Respiratory diseases,0.33817
1927,5-9,5,5,female,Circulatory diseases,0.04182
1927,5-9,5,5,female,Congenital anomalies,0.00181
1927,5-9,5,5,female,Digestive diseases,0.03949
1927,5-9,5,5,female,External,0.06247
1927,5-9,5,5,female,Ill-defined,0.03665
1927,5-9,5,5,female,Infections,0.36964
1927,5-9,5,5,female,Neoplasms,0.00413
1927,5-9,5,5,female,Other,0.26846
1927,5-9,5,5,female,Perinatal conditions,0.00103
1927,5-9,5,5,female,Respiratory diseases,0.17450
1927,10-14,10,5,female,Circulatory diseases,0.06696
1927,10-14,10,5,female,Congenital anomalies,0.00239
1927,10-14,10,5,female,Digestive diseases,0.04026
1927,10-14,10,5,female,External,0.04783
1927,10-14,10,5,female,Ill-defined,0.02910
1927,10-14,10,5,female,Infections,0.46712
1927,10-14,10,5,female,Neoplasms,0.00678
1927,10-14,10,5,female,Other,0.23994
1927,10-14,10,5,female,Perinatal conditions,0.00120
1927,10-14,10,5,female,Respiratory diseases,0.09845
1927,15-19,15,5,female,Circulatory diseases,0.04716
1927,15-19,15,5,female,Congenital anomalies,0.00118
1927,15-19,15,5,female,Digestive diseases,0.02645
1927,15-19,15,5,female,External,0.04261
1927,15-19,15,5,female,Ill-defined,0.03218
1927,15-19,15,5,female,Infections,0.60035
1927,15-19,15,5,female,Neoplasms,0.00485
1927,15-19,15,5,female,Other,0.15692
1927,15-19,15,5,female,Perinatal conditions,0.00059
1927,15-19,15,5,female,Respiratory diseases,0.08772
1927,20-24,20,5,female,Circulatory diseases,0.05169
1927,20-24,20,5,female,Congenital anomalies,0.00032
1927,20-24,20,5,female,Digestive diseases,0.02233
1927,20-24,20,5,female,External,0.04499
1927,20-24,20,5,female,Ill-defined,0.03042
1927,20-24,20,5,female,Infections,0.59141
1927,20-24,20,5,female,Neoplasms,0.00659
1927,20-24,20,5,female,Other,0.17473
1927,20-24,20,5,female,Perinatal conditions,0.00117
1927,20-24,20,5,female,Respiratory diseases,0.07636
1927,25-29,25,5,female,Circulatory diseases,0.07900
1927,25-29,25,5,female,Congenital anomalies,0.00100
1927,25-29,25,5,female,Digestive diseases,0.02544
1927,25-29,25,5,female,External,0.04753
1927,25-29,25,5,female,Ill-defined,0.03046
1927,25-29,25,5,female,Infections,0.52332
1927,25-29,25,5,female,Neoplasms,0.01495
1927,25-29,25,5,female,Other,0.19426
1927,25-29,25,5,female,Perinatal conditions,0.00100
1927,25-29,25,5,female,Respiratory diseases,0.08302
1927,30-34,30,5,female,Circulatory diseases,0.09728
1927,30-34,30,5,female,Congenital anomalies,0.00047
1927,30-34,30,5,female,Digestive diseases,0.04048
1927,30-34,30,5,female,External,0.04456
1927,30-34,30,5,female,Ill-defined,0.03394
1927,30-34,30,5,female,Infections,0.43952
1927,30-34,30,5,female,Neoplasms,0.03826
1927,30-34,30,5,female,Other,0.20495
1927,30-34,30,5,female,Perinatal conditions,0.00093
1927,30-34,30,5,female,Respiratory diseases,0.09962
1927,35-39,35,5,female,Circulatory diseases,0.12434
1927,35-39,35,5,female,Congenital anomalies,0.00047
1927,35-39,35,5,female,Digestive diseases,0.05147
1927,35-39,35,5,female,External,0.05065
1927,35-39,35,5,female,Ill-defined,0.03737
1927,35-39,35,5,female,Infections,0.35856
1927,35-39,35,5,female,Neoplasms,0.06711
1927,35-39,35,5,female,Other,0.20743
1927,35-39,35,5,female,Perinatal conditions,0.00094
1927,35-39,35,5,female,Respiratory diseases,0.10166
1927,40-44,40,5,female,Circulatory diseases,0.16462
1927,40-44,40,5,female,Congenital anomalies,0.00031
1927,40-44,40,5,female,Digestive diseases,0.06319
1927,40-44,40,5,female,External,0.05706
1927,40-44,40,5,female,Ill-defined,0.03274
1927,40-44,40,5,female,Infections,0.27115
1927,40-44,40,5,female,Neoplasms,0.11245
1927,40-44,40,5,female,Other,0.19164
1927,40-44,40,5,female,Perinatal conditions,0.00073
1927,40-44,40,5,female,Respiratory diseases,0.10611
1927,45-49,45,5,female,Circulatory diseases,0.21263
1927,45-49,45,5,female,Congenital anomalies,0.00009
1927,45-49,45,5,female,Digestive diseases,0.07247
1927,45-49,45,5,female,External,0.05420
1927,45-49,45,5,female,Ill-defined,0.03664
1927,45-49,45,5,female,Infections,0.18061
1927,45-49,45,5,female,Neoplasms,0.15169
1927,45-49,45,5,female,Other,0.18602
1927,45-49,45,5,female,Perinatal conditions,0.00018
1927,45-49,45,5,female,Respiratory diseases,0.10547
1927,50-54,50,5,female,Circulatory diseases,0.25899
1927,50-54,50,5,female,Congenital anomalies,0.00007
1927,50-54,50,5,female,Digestive diseases,0.07155
1927,50-54,50,5,female,External,0.04365
1927,50-54,50,5,female,Ill-defined,0.05670
1927,50-54,50,5,female,Infections,0.12042
1927,50-54,50,5,female,Neoplasms,0.16249
1927,50-54,50,5,female,Other,0.17953
1927,50-54,50,5,female,Perinatal conditions,0.00021
1927,50-54,50,5,female,Respiratory diseases,0.10640
1927,55-59,55,5,female,Circulatory diseases,0.29629
1927,55-59,55,5,female,Congenital anomalies,0.00006
1927,55-59,55,5,female,Digestive diseases,0.06730
1927,55-59,55,5,female,External,0.03747
1927,55-59,55,5,female,Ill-defined,0.05705
1927,55-59,55,5,female,Infections,0.08615
1927,55-59,55,5,female,Neoplasms,0.16194
