year,age,age_start,age_width,sex,cod,px
1926,55-59,55,5,female,Neoplasms,0.13407
1926,55-59,55,5,female,Other,0.46355
1926,60-64,60,5,female,Circulatory diseases,0.31803
1926,60-64,60,5,female,External,0.03857
1926,60-64,60,5,female,Infections,0.04708
1926,60-64,60,5,female,Neoplasms,0.12036
1926,60-64,60,5,female,Other,0.47596
1926,65-69,65,5,female,Circulatory diseases,0.35254
1926,65-69,65,5,female,External,0.02870
1926,65-69,65,5,female,Infections,0.02791
1926,65-69,65,5,female,Neoplasms,0.09860
1926,65-69,65,5,female,Other,0.49225
1926,70-74,70,5,female,Circulatory diseases,0.35326
1926,70-74,70,5,female,External,0.02049
1926,70-74,70,5,female,Infections,0.01750
1926,70-74,70,5,female,Neoplasms,0.07053
1926,70-74,70,5,female,Other,0.53821
1926,75-79,75,5,female,Circulatory diseases,0.31633
1926,75-79,75,5,female,External,0.01675
1926,75-79,75,5,female,Infections,0.01087
1926,75-79,75,5,female,Neoplasms,0.04513
1926,75-79,75,5,female,Other,0.61092
1926,80-84,80,5,female,Circulatory diseases,0.25234
1926,80-84,80,5,female,External,0.01156
1926,80-84,80,5,female,Infections,0.00601
1926,80-84,80,5,female,Neoplasms,0.02629
1926,80-84,80,5,female,Other,0.70381
1926,85-89,85,5,female,Circulatory diseases,0.20908
1926,85-89,85,5,female,External,0.00999
1926,85-89,85,5,female,Infections,0.00486
1926,85-89,85,5,female,Neoplasms,0.01702
1926,85-89,85,5,female,Other,0.75905
1926,90-94,90,5,female,Circulatory diseases,0.16220
1926,90-94,90,5,female,External,0.00836
1926,90-94,90,5,female,Infections,0.00366
1926,90-94,90,5,female,Neoplasms,0.00976
1926,90-94,90,5,female,Other,0.81603
1926,95-99,95,5,female,Circulatory diseases,0.14027
1926,95-99,95,5,female,External,0.00679
1926,95-99,95,5,female,Infections,0.00339
1926,95-99,95,5,female,Neoplasms,0.00905
1926,95-99,95,5,female,Other,0.84050
1926,100+,100,5,female,Circulatory diseases,0.10667
1926,100+,100,5,female,External,0.00000
1926,100+,100,5,female,Infections,0.00000
1926,100+,100,5,female,Neoplasms,0.02667
1926,100+,100,5,female,Other,0.86667
1927,<1,0,1,female,Circulatory diseases,0.00930
1927,<1,0,1,female,External,0.00854
1927,<1,0,1,female,Infections,0.18104
1927,<1,0,1,female,Neoplasms,0.00042
1927,<1,0,1,female,Other,0.80071
1927,1-4,1,4,female,Circulatory diseases,0.01387
1927,1-4,1,4,female,External,0.05478
1927,1-4,1,4,female,Infections,0.26083
1927,1-4,1,4,female,Neoplasms,0.00143
1927,1-4,1,4,female,Other,0.66908
1927,5-9,5,5,female,Circulatory diseases,0.04182
1927,5-9,5,5,female,External,0.06247
1927,5-9,5,5,female,Infections,0.36964
1927,5-9,5,5,female,Neoplasms,0.00413
1927,5-9,5,5,female,Other,0.52194
1927,10-14,10,5,female,Circulatory diseases,0.06696
1927,10-14,10,5,female,External,0.04783
1927,10-14,10,5,female,Infections,0.46712
1927,10-14,10,5,female,Neoplasms,0.00678
1927,10-14,10,5,female,Other,0.41132
1927,15-19,15,5,female,Circulatory diseases,0.04716
1927,15-19,15,5,female,External,0.04261
1927,15-19,15,5,female,Infections,0.60035
1927,15-19,15,5,female,Neoplasms,0.00485
1927,15-19,15,5,female,Other,0.30502
1927,20-24,20,5,female,Circulatory diseases,0.05169
1927,20-24,20,5,female,External,0.04499
1927,20-24,20,5,female,Infections,0.59141
1927,20-24,20,5,female,Neoplasms,0.00659
1927,20-24,20,5,female,Other,0.30533
1927,25-29,25,5,female,Circulatory diseases,0.07900
1927,25-29,25,5,female,External,0.04753
1927,25-29,25,5,female,Infections,0.52332
1927,25-29,25,5,female,Neoplasms,0.01495
1927,25-29,25,5,female,Other,0.33519
1927,30-34,30,5,female,Circulatory diseases,0.09728
1927,30-34,30,5,female,External,0.04456
1927,30-34,30,5,female,Infections,0.43952
1927,30-34,30,5,female,Neoplasms,0.03826
1927,30-34,30,5,female,Other,0.38038
1927,35-39,35,5,female,Circulatory diseases,0.12434
1927,35-39,35,5,female,External,0.05065
1927,35-39,35,5,female,Infections,0.35856
1927,35-39,35,5,female,Neoplasms,0.06711
1927,35-39,35,5,female,Other,0.39934
1927,40-44,40,5,female,Circulatory diseases,0.16462
1927,40-44,40,5,female,External,0.05706
1927,40-44,40,5,female,Infections,0.27115
1927,40-44,40,5,female,Neoplasms,0.11245
1927,40-44,40,5,female,Other,0.39472
1927,45-49,45,5,female,Circulatory diseases,0.21263
1927,45-49,45,5,female,External,0.05420
1927,45-49,45,5,female,Infections,0.18061
1927,45-49,45,5,female,Neoplasms,0.15169
1927,45-49,45,5,female,Other,0.40087
1927,50-54,50,5,female,Circulatory diseases,0.25899
1927,50-54,50,5,female,External,0.04365
1927,50-54,50,5,female,Infections,0.12042
1927,50-54,50,5,female,Neoplasms,0.16249
1927,50-54,50,5,female,Other,0.41446
1927,55-59,55,5,female,Circulatory diseases,0.29629
1927,55-59,55,5,female,External,0.03747
1927,55-59,55,5,female,Infections,0.08615
1927,55-59,55,5,female,Neoplasms,0.16194
1927,55-59,55,5,female,Other,0.41815
1927,60-64,60,5,female,Circulatory diseases,0.33050
1927,60-64,60,5,female,External,0.03133
1927,60-64,60,5,female,Infections,0.05246
1927,60-64,60,5,female,Neoplasms,0.14498
1927,60-64,60,5,female,Other,0.44073
1927,65-69,65,5,female,Circulatory diseases,0.35861
1927,65-69,65,5,female,External,0.02390
1927,65-69,65,5,female,Infections,0.03337
1927,65-69,65,5,female,Neoplasms,0.11615
1927,65-69,65,5,female,Other,0.46798
1927,70-74,70,5,female,Circulatory diseases,0.35714
1927,70-74,70,5,female,External,0.01746
1927,70-74,70,5,female,Infections,0.01995
1927,70-74,70,5,female,Neoplasms,0.08265
1927,70-74,70,5,female,Other,0.52280
1927,75-79,75,5,female,Circulatory diseases,0.31307
1927,75-79,75,5,female,External,0.01420
1927,75-79,75,5,female,Infections,0.01222
1927,75-79,75,5,female,Neoplasms,0.05081
1927,75-79,75,5,female,Other,0.60970
1927,80-84,80,5,female,Circulatory diseases,0.23886
1927,80-84,80,5,female,External,0.01147
1927,80-84,80,5,female,Infections,0.00662
1927,80-84,80,5,female,Neoplasms,0.02974
1927,80-84,80,5,female,Other,0.71331
1927,85-89,85,5,female,Circulatory diseases,0.18643
1927,85-89,85,5,female,External,0.01016
1927,85-89,85,5,female,Infections,0.00534
1927,85-89,85,5,female,Neoplasms,0.01892
1927,85-89,85,5,female,Other,0.77915
1927,90-94,90,5,female,Circulatory diseases,0.14368
1927,90-94,90,5,female,External,0.00912
1927,90-94,90,5,female,Infections,0.00405
1927,90-94,90,5,female,Neoplasms,0.00861
1927,90-94,90,5,female,Other,0.83454
1927,95-99,95,5,female,Circulatory diseases,0.12768
1927,95-99,95,5,female,External,0.00817
1927,95-99,95,5,female,Infections,0.00409
1927,95-99,95,5,female,Neoplasms,0.00919
1927,95-99,95,5,female,Other,0.85087
1927,100+,100,5,female,Circulatory diseases,0.08434
1927,100+,100,5,female,External,0.01205
1927,100+,100,5,female,Infections,0.01205
1927,100+,100,5,female,Neoplasms,0.01205
1927,100+,100,5,female,Other,0.87952
1928,<1,0,1,female,Circulatory diseases,0.01235
1928,<1,0,1,female,External,0.00619
1928,<1,0,1,female,Infections,0.20987
1928,<1,0,1,female,Neoplasms,0.00019
1928,<1,0,1,female,Other,0.77139
1928,1-4,1,4,female,Circulatory diseases,0.01634
1928,1-4,1,4,female,External,0.04706
1928,1-4,1,4,female,Infections,0.26614
1928,1-4,1,4,female,Neoplasms,0.00256
1928,1-4,1,4,female,Other,0.66790
1928,5-9,5,5,female,Circulatory diseases,0.04828
1928,5-9,5,5,female,External,0.06214
1928,5-9,5,5,female,Infections,0.38337
1928,5-9,5,5,female,Neoplasms,0.00502
1928,5-9,5,5,female,Other,0.50120
1928,10-14,10,5,female,Circulatory diseases,0.06515
1928,10-14,10,5,female,External,0.05399
1928,10-14,10,5,female,Infections,0.45605
1928,10-14,10,5,female,Neoplasms,0.01116
1928,10-14,10,5,female,Other,0.41365
1928,15-19,15,5,female,Circulatory diseases,0.04779
1928,15-19,15,5,female,External,0.04430
1928,15-19,15,5,female,Infections,0.60178
1928,15-19,15,5,female,Neoplasms,0.00452
1928,15-19,15,5,female,Other,0.30162
1928,20-24,20,5,female,Circulatory diseases,0.05524
1928,20-24,20,5,female,External,0.04404
1928,20-24,20,5,female,Infections,0.58990
1928,20-24,20,5,female,Neoplasms,0.00560
1928,20-24,20,5,female,Other,0.30522
1928,25-29,25,5,female,Circulatory diseases,0.08118
1928,25-29,25,5,female,External,0.05290
1928,25-29,25,5,female,Infections,0.51114
1928,25-29,25,5,female,Neoplasms,0.01258
1928,25-29,25,5,female,Other,0.34220
1928,30-34,30,5,female,Circulatory diseases,0.10612
1928,30-34,30,5,female,External,0.05078
1928,30-34,30,5,female,Infections,0.43842
1928,30-34,30,5,female,Neoplasms,0.03818
1928,30-34,30,5,female,Other,0.36651
1928,35-39,35,5,female,Circulatory diseases,0.13133
1928,35-39,35,5,female,External,0.05486
1928,35-39,35,5,female,Infections,0.36158
1928,35-39,35,5,female,Neoplasms,0.06194
1928,35-39,35,5,female,Other,0.39028
1928,40-44,40,5,female,Circulatory diseases,0.17593
1928,40-44,40,5,female,External,0.06045
1928,40-44,40,5,female,Infections,0.25801
1928,40-44,40,5,female,Neoplasms,0.11516
1928,40-44,40,5,female,Other,0.39046
1928,45-49,45,5,female,Circulatory diseases,0.21997
1928,45-49,45,5,female,External,0.06111
1928,45-49,45,5,female,Infections,0.17621
1928,45-49,45,5,female,Neoplasms,0.15246
1928,45-49,45,5,female,Other,0.39024
1928,50-54,50,5,female,Circulatory diseases,0.26381
1928,50-54,50,5,female,External,0.04486
1928,50-54,50,5,female,Infections,0.11561
1928,50-54,50,5,female,Neoplasms,0.16273
1928,50-54,50,5,female,Other,0.41299
1928,55-59,55,5,female,Circulatory diseases,0.30680
1928,55-59,55,5,female,External,0.03736
1928,55-59,55,5,female,Infections,0.08107
1928,55-59,55,5,female,Neoplasms,0.16073
1928,55-59,55,5,female,Other,0.41403
1928,60-64,60,5,female,Circulatory diseases,0.33394
1928,60-64,60,5,female,External,0.03247
1928,60-64,60,5,female,Infections,0.05279
1928,60-64,60,5,female,Neoplasms,0.14689
1928,60-64,60,5,female,Other,0.43391
1928,65-69,65,5,female,Circulatory diseases,0.36622
1928,65-69,65,5,female,External,0.02505
1928,65-69,65,5,female,Infections,0.03277
1928,65-69,65,5,female,Neoplasms,0.11598
1928,65-69,65,5,female,Other,0.45998
1928,70-74,70,5,female,Circulatory diseases,0.36474
1928,70-74,70,5,female,External,0.01690
1928,70-74,70,5,female,Infections,0.01979
1928,70-74,70,5,female,Neoplasms,0.08655
1928,70-74,70,5,female,Other,0.51202
1928,75-79,75,5,female,Circulatory diseases,0.32921
1928,75-79,75,5,female,External,0.01363
1928,75-79,75,5,female,Infections,0.01209
1928,75-79,75,5,female,Neoplasms,0.05779
1928,75-79,75,5,female,Other,0.58728
1928,80-84,80,5,female,Circulatory diseases,0.24852
1928,80-84,80,5,female,External,0.01177
1928,80-84,80,5,female,Infections,0.00726
1928,80-84,80,5,female,Neoplasms,0.03273
1928,80-84,80,5,female,Other,0.69973
1928,85-89,85,5,female,Circulatory diseases,0.19930
1928,85-89,85,5,female,External,0.00925
1928,85-89,85,5,female,Infections,0.00516
1928,85-89,85,5,female,Neoplasms,0.02055
1928,85-89,85,5,female,Other,0.76573
1928,90-94,90,5,female,Circulatory diseases,0.15255
1928,90-94,90,5,female,External,0.01017
1928,90-94,90,5,female,Infections,0.00450
1928,90-94,90,5,female,Neoplasms,0.00934
1928,90-94,90,5,female,Other,0.82344
1928,95-99,95,5,female,Circulatory diseases,0.11935
1928,95-99,95,5,female,External,0.01075
1928,95-99,95,5,female,Infections,0.00323
1928,95-99,95,5,female,Neoplasms,0.00753
1928,95-99,95,5,female,Other,0.85914
1928,100+,100,5,female,Circulatory diseases,0.07865
1928,100+,100,5,female,External,0.00000
1928,100+,100,5,female,Infections,0.00000
1928,100+,100,5,female,Neoplasms,0.00000
1928,100+,100,5,female,Other,0.92135
1929,<1,0,1,female,Circulatory diseases,0.01123
1929,<1,0,1,female,External,0.00874
1929,<1,0,1,female,Infections,0.19394
1929,<1,0,1,female,Neoplasms,0.00019
1929,<1,0,1,female,Other,0.78590
1929,1-4,1,4,female,Circulatory diseases,0.01522
1929,1-4,1,4,female,External,0.05528
1929,1-4,1,4,female,Infections,0.23037
1929,1-4,1,4,female,Neoplasms,0.00347
1929,1-4,1,4,female,Other,0.69566
1929,5-9,5,5,female,Circulatory diseases,0.05089
1929,5-9,5,5,female,External,0.07189
1929,5-9,5,5,female,Infections,0.33954
1929,5-9,5,5,female,Neoplasms,0.00585
1929,5-9,5,5,female,Other,0.53183
1929,10-14,10,5,female,Circulatory diseases,0.07335
1929,10-14,10,5,female,External,0.05579
1929,10-14,10,5,female,Infections,0.41374
1929,10-14,10,5,female,Neoplasms,0.00723
1929,10-14,10,5,female,Other,0.44990
1929,15-19,15,5,female,Circulatory diseases,0.05305
1929,15-19,15,5,female,External,0.04405
1929,15-19,15,5,female,Infections,0.58293
1929,15-19,15,5,female,Neoplasms,0.00549
1929,15-19,15,5,female,Other,0.31448
1929,20-24,20,5,female,Circulatory diseases,0.05554
1929,20-24,20,5,female,External,0.04138
1929,20-24,20,5,female,Infections,0.58020
1929,20-24,20,5,female,Neoplasms,0.00653
1929,20-24,20,5,female,Other,0.31635
1929,25-29,25,5,female,Circulatory diseases,0.07994
1929,25-29,25,5,female,External,0.05162
1929,25-29,25,5,female,Infections,0.50501
1929,25-29,25,5,female,Neoplasms,0.01350
1929,25-29,25,5,female,Other,0.34992
1929,30-34,30,5,female,Circulatory diseases,0.10592
1929,30-34,30,5,female,External,0.05249
1929,30-34,30,5,female,Infections,0.43107
1929,30-34,30,5,female,Neoplasms,0.03382
1929,30-34,30,5,female,Other,0.37670
1929,35-39,35,5,female,Circulatory diseases,0.13797
1929,35-39,35,5,female,External,0.05209
1929,35-39,35,5,female,Infections,0.33678
1929,35-39,35,5,female,Neoplasms,0.06388
1929,35-39,35,5,female,Other,0.40930
1929,40-44,40,5,female,Circulatory diseases,0.17637
1929,40-44,40,5,female,External,0.05830
1929,40-44,40,5,female,Infections,0.24943
1929,40-44,40,5,female,Neoplasms,0.10556
1929,40-44,40,5,female,Other,0.41034
1929,45-49,45,5,female,Circulatory diseases,0.21482
1929,45-49,45,5,female,External,0.05548
1929,45-49,45,5,female,Infections,0.17694
1929,45-49,45,5,female,Neoplasms,0.14040
1929,45-49,45,5,female,Other,0.41236
1929,50-54,50,5,female,Circulatory diseases,0.26500
1929,50-54,50,5,female,External,0.04566
1929,50-54,50,5,female,Infections,0.10748
1929,50-54,50,5,female,Neoplasms,0.14937
1929,50-54,50,5,female,Other,0.43248
1929,55-59,55,5,female,Circulatory diseases,0.29780
1929,55-59,55,5,female,External,0.03734
1929,55-59,55,5,female,Infections,0.07952
1929,55-59,55,5,female,Neoplasms,0.14712
1929,55-59,55,5,female,Other,0.43822
1929,60-64,60,5,female,Circulatory diseases,0.32571
1929,60-64,60,5,female,External,0.03480
1929,60-64,60,5,female,Infections,0.04901
1929,60-64,60,5,female,Neoplasms,0.13115
1929,60-64,60,5,female,Other,0.45934
1929,65-69,65,5,female,Circulatory diseases,0.36285
1929,65-69,65,5,female,External,0.02568
1929,65-69,65,5,female,Infections,0.03093
1929,65-69,65,5,female,Neoplasms,0.10632
1929,65-69,65,5,female,Other,0.47421
1929,70-74,70,5,female,Circulatory diseases,0.35399
1929,70-74,70,5,female,External,0.01748
1929,70-74,70,5,female,Infections,0.01863
1929,70-74,70,5,female,Neoplasms,0.07804
1929,70-74,70,5,female,Other,0.53185
1929,75-79,75,5,female,Circulatory diseases,0.31471
1929,75-79,75,5,female,External,0.01356
1929,75-79,75,5,female,Infections,0.01086
1929,75-79,75,5,female,Neoplasms,0.04912
1929,75-79,75,5,female,Other,0.61175
1929,80-84,80,5,female,Circulatory diseases,0.24035
1929,80-84,80,5,female,External,0.01047
1929,80-84,80,5,female,Infections,0.00621
1929,80-84,80,5,female,Neoplasms,0.02672
1929,80-84,80,5,female,Other,0.71625
1929,85-89,85,5,female,Circulatory diseases,0.19315
1929,85-89,85,5,female,External,0.00906
1929,85-89,85,5,female,Infections,0.00441
1929,85-89,85,5,female,Neoplasms,0.01816
1929,85-89,85,5,female,Other,0.77522
1929,90-94,90,5,female,Circulatory diseases,0.14668
1929,90-94,90,5,female,External,0.00994
1929,90-94,90,5,female,Infections,0.00234
1929,90-94,90,5,female,Neoplasms,0.00965
1929,90-94,90,5,female,Other,0.83138
1929,95-99,95,5,female,Circulatory diseases,0.11911
1929,95-99,95,5,female,External,0.00739
1929,95-99,95,5,female,Infections,0.00185
1929,95-99,95,5,female,Neoplasms,0.00554
1929,95-99,95,5,female,Other,0.86611
1929,100+,100,5,female,Circulatory diseases,0.11111
1929,100+,100,5,female,External,0.00000
1929,100+,100,5,female,Infections,0.00000
1929,100+,100,5,female,Neoplasms,0.00000
1929,100+,100,5,female,Other,0.88889
1930,<1,0,1,female,Circulatory diseases,0.01184
1930,<1,0,1,female,External,0.00927
1930,<1,0,1,female,Infections,0.16517
1930,<1,0,1,female,Neoplasms,0.00007
1930,<1,0,1,female,Other,0.81365
1930,1-4,1,4,female,Circulatory diseases,0.01494
1930,1-4,1,4,female,External,0.06437
1930,1-4,1,4,female,Infections,0.25209
1930,1-4,1,4,female,Neoplasms,0.00253
1930,1-4,1,4,female,Other,0.66608
1930,5-9,5,5,female,Circulatory diseases,0.05278
1930,5-9,5,5,female,External,0.07257
1930,5-9,5,5,female,Infections,0.37148
1930,5-9,5,5,female,Neoplasms,0.00609
1930,5-9,5,5,female,Other,0.49708
1930,10-14,10,5,female,Circulatory diseases,0.08728
1930,10-14,10,5,female,External,0.05137
1930,10-14,10,5,female,Infections,0.43142
1930,10-14,10,5,female,Neoplasms,0.01197
1930,10-14,10,5,female,Other,0.41796
1930,15-19,15,5,female,Circulatory diseases,0.05078
1930,15-19,15,5,female,External,0.05222
1930,15-19,15,5,female,Infections,0.58113
1930,15-19,15,5,female,Neoplasms,0.00506
1930,15-19,15,5,female,Other,0.31081
1930,20-24,20,5,female,Circulatory diseases,0.05441
1930,20-24,20,5,female,External,0.04700
1930,20-24,20,5,female,Infections,0.58404
1930,20-24,20,5,female,Neoplasms,0.00753
1930,20-24,20,5,female,Other,0.30702
1930,25-29,25,5,female,Circulatory diseases,0.07776
1930,25-29,25,5,female,External,0.05684
1930,25-29,25,5,female,Infections,0.51568
1930,25-29,25,5,female,Neoplasms,0.01238
1930,25-29,25,5,female,Other,0.33734
1930,30-34,30,5,female,Circulatory diseases,0.10497
1930,30-34,30,5,female,External,0.06501
1930,30-34,30,5,female,Infections,0.43054
1930,30-34,30,5,female,Neoplasms,0.03570
1930,30-34,30,5,female,Other,0.36377
1930,35-39,35,5,female,Circulatory diseases,0.13448
1930,35-39,35,5,female,External,0.05977
1930,35-39,35,5,female,Infections,0.34305
1930,35-39,35,5,female,Neoplasms,0.06863
1930,35-39,35,5,female,Other,0.39407
1930,40-44,40,5,female,Circulatory diseases,0.17396
1930,40-44,40,5,female,External,0.06988
1930,40-44,40,5,female,Infections,0.25148
1930,40-44,40,5,female,Neoplasms,0.11461
1930,40-44,40,5,female,Other,0.39007
1930,45-49,45,5,female,Circulatory diseases,0.21605
1930,45-49,45,5,female,External,0.06462
1930,45-49,45,5,female,Infections,0.17448
1930,45-49,45,5,female,Neoplasms,0.15099
1930,45-49,45,5,female,Other,0.39386
1930,50-54,50,5,female,Circulatory diseases,0.25774
1930,50-54,50,5,female,External,0.05270
1930,50-54,50,5,female,Infections,0.11551
1930,50-54,50,5,female,Neoplasms,0.16110
